사업장명,도로명주소,raw_score_noise_pub,경도,위도
한국관 관광나이트,서울특별시 중랑구 망우로 326 (상봉동),1.0,127.08575879796199,37.59678048854762
한국관비지니스룸,서울특별시 중랑구 망우로 326 (상봉동),1.0,127.08575879796199,37.59678048854762
미주룸비지니스,서울특별시 중랑구 망우로50길 15 (상봉동),1.0,127.08630718660035,37.5964432772388
와와,서울특별시 중랑구 봉우재로33길 79 (상봉동),1.0,127.08660891699506,37.59564332873558
모나코,서울특별시 중랑구 망우로50길 30 (상봉동),1.0,127.08619149140974,37.59580117879501
한강,서울특별시 중랑구 면목로 318 (면목동),1.0,127.08560199385961,37.58023084381979
코코가요주점,서울특별시 중랑구 사가정로 379 (면목동),1.0,127.08393178538982,37.58102465155504
비타민 노래주점,서울특별시 중랑구 망우로50길 33 (상봉동),1.0,127.08657950879656,37.59573105994211
루루노래바,서울특별시 중랑구 사가정로 377 (면목동),1.0,127.08378496159062,37.58105982243735
준코뮤직타운 상봉점,서울특별시 중랑구 망우로 328 (상봉동),1.0,127.08605292331296,37.59682247598834
수,"서울특별시 중랑구 봉우재로33길 79 (상봉동, 3층)",1.0,127.08660891699506,37.59564332873558
트렌드클럽,"서울특별시 중랑구 망우로50길 15 (상봉동, 3층)",1.0,127.08630718660035,37.5964432772388
포텐노래바,"서울특별시 중랑구 망우로50길 16, 2층 (상봉동)",1.0,127.0859093085462,37.596441857920894
로또,서울특별시 성북구 동소문로 225-3 (길음동),1.0,127.01902211022382,37.60219221239722
스카이 노래밤,서울특별시 성북구 종암로22길 7 (종암동),1.0,127.03173511846704,37.59989368498184
팝콘뮤직타운,"서울특별시 성북구 보문로 78 (보문동4가, 지하1층)",1.0,127.01839369530406,37.58233280435258
카니발,"서울특별시 성북구 아리랑로 3 (동소문동6가,(지하1층))",1.0,127.01333232081821,37.59294443356076
하트노래,"서울특별시 성북구 아리랑로 4 (동선동4가,외 1필지)",1.0,127.01368990225076,37.59321677739173
발리,서울특별시 성북구 동소문로20길 12 (동소문동5가),1.0,127.01359715958226,37.59202557783171
놀자뮤직타운,서울특별시 성북구 동소문로20나길 3 (동선동1가),1.0,127.01391020527679,37.59197357111475
올챙이주점,"서울특별시 성북구 보문로 78 (보문동4가,브라운관광호텔 지하1층)",1.0,127.01839369530406,37.58233280435258
술마시는보물섬노래장,"서울특별시 강북구 도봉로97길 1 (수유동, 지하1층)",1.0,127.02617102900408,37.641604323499706
보물섬스텐드바,"서울특별시 강북구 도봉로 249 (미아동,(지하1층))",1.0,127.02117575753913,37.63072003655909
황진이,서울특별시 강북구 월계로 7 (미아동),1.0,127.02820995743485,37.60972605300747
수평선스탠드바주점,"서울특별시 강북구 도봉로 264 (미아동,(지하1층))",1.0,127.02133547668441,37.632066069870824
유람선,서울특별시 강북구 도봉로 268 (미아동),1.0,127.02119008552451,37.63244263142039
락희,,1.0,127.02662624695634,37.61316063584137
폭스(FOX),"서울특별시 강북구 월계로3길 5, 지하1층 (미아동)",1.0,127.02829936608534,37.61008102205099
카지노,서울특별시 강북구 도봉로89길 5-6 (수유동),1.0,127.02279835252106,37.63886689800544
바나나7080라이브,서울특별시 강북구 덕릉로 88 (미아동),1.0,127.02075627503865,37.63451132743213
주주노래주점,서울특별시 강북구 수유로 81 (수유동),1.0,127.01969654108409,37.6363721246287
똥광노래,서울특별시 강북구 도봉로82길 16 (번동),1.0,127.02143068963042,37.63551816342478
왕과비,서울특별시 강북구 한천로139길 29 (수유동),1.0,127.02269058710631,37.638938504263166
놀이터,서울특별시 강북구 노해로8길 28 (수유동),1.0,127.0214927877443,37.638283422711396
제우스,서울특별시 강북구 덕릉로 79 (수유동),1.0,127.01972308910877,37.63480315231768
일번지,서울특별시 강북구 한천로139길 41 (수유동),1.0,127.02225590670172,37.638566571452884
황진이,서울특별시 강북구 한천로139길 9 (수유동),1.0,127.0234368051215,37.63962976693042
킹노래바,서울특별시 강북구 도봉로 284 (미아동),1.0,127.02079953594146,37.633740997424844
레드문,서울특별시 강북구 도봉로 284-1 (미아동),1.0,127.0207834190807,37.63384339693726
르블랑,서울특별시 강북구 한천로139길 33 (수유동),1.0,127.0225787492823,37.638834134840224
춘자,"서울특별시 강북구 도봉로 274 (미아동,지상2층)",1.0,127.02093602609861,37.63291852082934
초코렛,"서울특별시 강북구 도봉로 353-1 (수유동,(지하1층))",1.0,127.02366068054141,37.63922325726087
CF(씨에프)노래주점,서울특별시 강북구 월계로3길 57 (미아동),1.0,127.02808557460064,37.61231445419528
이화,서울특별시 강북구 덕릉로19길 8 (수유동),1.0,127.01748853201106,37.63490379548878
힐링,"서울특별시 강북구 도봉로81길 3 (수유동,지하)",1.0,127.02003029378639,37.635116398747975
세븐,서울특별시 강북구 도봉로89길 1 (수유동),1.0,127.02324405984899,37.63885706691646
초이스,"서울특별시 강북구 한천로139길 7-5 (수유동,지하)",1.0,127.02347683945867,37.639471625788126
엔조이,"서울특별시 강북구 도봉로87길 3-10, 지하1층 (수유동)",1.0,127.0219031813359,37.6379449194921
빵빵,서울특별시 강북구 도봉로 355 (수유동),1.0,127.02385888818633,37.6393922228019
에이치(H),서울특별시 강북구 덕릉로24길 7 (수유동),1.0,127.01924423518632,37.634142008421875
수퍼모델,서울특별시 강북구 도봉로 353 (수유동),1.0,127.02355409141609,37.639134986360396
카니발,서울특별시 강북구 도봉로85길 4 (수유동),1.0,127.02190214873859,37.6377450065616
일급수,"서울특별시 강북구 도봉로 343, 야산빌딩 지하1층 (수유동)",1.0,127.02289846143876,37.63852634772606
비바체,서울특별시 강북구 도봉로 347 (수유동),1.0,127.02316041772946,37.63877256073994
아우라(AURA),서울특별시 강북구 도봉로73길 11 (수유동),1.0,127.02032944880926,37.632103321546076
게코 노래 타운,"서울특별시 강북구 도봉로 329, 동오빌딩 지하1층 (수유동)",1.0,127.02176603568114,37.63757965271747
폭스(FOX) 노래주점,서울특별시 강북구 도봉로 355 (수유동),1.0,127.02385888818633,37.6393922228019
스머프,"서울특별시 강북구 도봉로 317 (수유동,지하1층)",1.0,127.02099866676275,37.63684538964525
구피,"서울특별시 강북구 도봉로 327, 지하1층 (수유동)",1.0,127.02172893285318,37.63742060150486
신세계,"서울특별시 강북구 도봉로 327 (수유동, 지하1층)",1.0,127.02172893285318,37.63742060150486
오장노래방,서울특별시 중구 마른내로 121-1 (오장동),1.0,126.99867054160998,37.56469804845076
LA,"서울특별시 중구 을지로44길 21 (광희동1가,(지상2층))",1.0,127.00369312114653,37.56508317380493
빙고노래마당,"서울특별시 중구 수표로2길 29 (충무로3가,(지하1층))",1.0,126.98924326621407,37.56229696820756
애플노래클럽,"서울특별시 중구 마른내로2길 31 (충무로3가,(지상2층))",1.0,126.98863377196516,37.56308468903093
나이스클럽(Nice club),"서울특별시 중구 을지로38길 11 (광희동1가,(지하1층))",1.0,127.00096979494515,37.56606191067359
비양카노래타운,"서울특별시 중구 다산로 255 (흥인동,(지하1층))",1.0,127.01302083107652,37.565833613467916
차차차노래터,"서울특별시 중구 충무로2길 6 (충무로3가,외 1필지 (지상2층))",1.0,126.99056854272432,37.56249125916903
블링블링,"서울특별시 중구 세종대로14길 26 (북창동,(지하1층))",1.0,126.97521775162132,37.56270596855138
앵콜노래바,"서울특별시 중구 서소문로 130 (서소문동,외3필지(지하1층))",1.0,126.97268581770084,37.5634089353471
개구리,"서울특별시 중구 충무로2길 36 (충무로4가,외1필지(지상2층))",1.0,126.99221910121287,37.56224036107984
미녀,"서울특별시 중구 마른내로 42 (초동,(지상3층))",1.0,126.98956520570741,37.5642212633982
화이트 노래주점,"서울특별시 중구 동호로34길 28 (광희동1가,(지상2층))",1.0,127.00103580738188,37.56496983386025
수인,"서울특별시 중구 청파로 425-2 (중림동,(지상2층))",1.0,126.96604887078314,37.557647949074216
후,"서울특별시 중구 충무로 17-1 (충무로3가,지상2층)",1.0,126.98996169495213,37.562882592597354
플렉스(FLEX),"서울특별시 중구 퇴계로 427-3, 1,2층 (황학동)",1.0,127.01628862273431,37.565951291340006
노래타운,"서울특별시 중구 세종대로1길 6 (남대문로5가,(지상2층))",1.0,126.9701183684901,37.55824100336822
명보,"서울특별시 중구 마른내로 58 (인현동1가,(지하1층))",1.0,126.99132909740258,37.56415678951442
뉴스타,"서울특별시 중구 충무로 32, 2층 (초동)",1.0,126.99017144117316,37.56395824493097
남산,,1.0,126.99256109595628,37.562453513723476
황제노래광장,"서울특별시 중구 마른내로 165 (광희동1가,(지하1층))",1.0,127.00352565212333,37.56463110265404
리코 타운,"서울특별시 중구 충무로2길 2 (충무로3가,(지상2층))",1.0,126.99045549410141,37.562512754062276
천생연분,"서울특별시 중구 충무로2길 34 (충무로4가,(지상2층))",1.0,126.99204139901018,37.56224504149759
팡팡노래팡,"서울특별시 중구 을지로44길 28 (광희동1가,(지상2층))",1.0,127.00330653847621,37.56495288306659
사계절,"서울특별시 중구 충무로2길 1 (충무로3가,(지상2층))",1.0,126.99044067433344,37.562702570386165
큐노래클럽,"서울특별시 중구 퇴계로27길 45 (충무로3가,(지상2층))",1.0,126.9882781563247,37.5631514123894
고고,"서울특별시 중구 을지로44길 17-5 (광희동1가,(지상2층))",1.0,127.0038726056499,37.56529686735578
미미노래방,"서울특별시 중구 을지로44길 10 (광희동1가,(지상3층))",1.0,127.00354027293352,37.5657350407478
올인,"서울특별시 중구 마른내로 126 (오장동,(지상2층))",1.0,126.99896513820384,37.56443271456972
파레스,"서울특별시 중구 퇴계로8길 13 (회현동1가,(지하1층))",1.0,126.97712153794289,37.558605390860144
일번지,"서울특별시 중구 서소문로 128-4 (서소문동,(지하1층))",1.0,,
풍전노래광장주점,"서울특별시 중구 마른내로 68 (인현동2가,(지상2층))",1.0,126.99250289718594,37.564086436997485
시그널,"서울특별시 중구 을지로43길 15 (을지로6가,(지하1층))",1.0,127.00396046937817,37.56698558043278
25시노래빵주점,"서울특별시 중구 세종대로 10 (남대문로5가,외 3필지(84-1,84-2,84-3))",1.0,126.97058954174072,37.557645808009184
황진이노래노래,"서울특별시 중구 충무로2길 37 (충무로4가,외1필지 (2층))",1.0,126.99236958151849,37.562407415472656
지화자노래노래,"서울특별시 중구 충무로2길 37 (충무로4가,외1필지 (3층))",1.0,126.99236958151849,37.562407415472656
힐링,"서울특별시 중구 퇴계로41길 47 (인현동2가,외2필지(지하1층))",1.0,126.99251628728148,37.56394222190178
디바1004,,1.0,126.99185755285717,37.56225718916953
제시 노래클럽,"서울특별시 중구 마른내로2길 27 (초동,(지상2층))",1.0,126.98882788546187,37.56322742656533
보물섬,서울특별시 중구 무교로 24 (무교동),1.0,126.97658982919052,37.56810193890276
황진이노래터,"서울특별시 중구 장충단로 229-9 (광희동1가,지하1층)",1.0,127.00398967033051,37.56539003512769
궁노래주점,"서울특별시 중구 마른내로2길 10 (초동,지상2층)",1.0,126.98935263671092,37.56398433846924
좋은날,"서울특별시 중구 수표로6길 25, 2층 (충무로3가, 남정빌딩)",1.0,126.98890265965296,37.563049197984036
벨라로사,"서울특별시 중구 남대문로1길 22 (북창동,지상2,3층)",1.0,126.97466893337675,37.562058957049224
필노래크럽,"서울특별시 중구 세종대로2길 6 (남대문로5가,지상2층)",1.0,126.97070236723518,37.55762663164976
도미솔,"서울특별시 중구 퇴계로 425-1 (황학동, 지하1층)",1.0,127.01602820586513,37.56586027040426
눈. 코. 잎,"서울특별시 중구 퇴계로 439-6 (황학동,(지층1))",1.0,127.01785035091343,37.56603987428982
하트노래짱,"서울특별시 중구 퇴계로 427-2, 2층 (황학동)",1.0,127.01628862273431,37.565951291340006
마카오 Ⅰ,"서울특별시 중구 을지로1길 15 (을지로1가,지하1층)",1.0,126.97683656774315,37.566793884043136
마카오 Ⅱ,"서울특별시 중구 을지로1길 15 (을지로1가,지하2층)",1.0,126.97683656774315,37.566793884043136
수노래터,"서울특별시 중구 충무로 39, 2층 (초동)",1.0,126.98973911626304,37.564681396903886
원투쓰리노래크럽,"서울특별시 중구 마른내로2길 25-1 (초동, 지상 3층)",1.0,126.98888534921655,37.563288464219255
시크릿,서울특별시 중구 을지로12길 29 (초동),1.0,126.98796294823399,37.564938013900715
멜로디,"서울특별시 중구 남대문로1길 30, 북창동동 (북창동, 삼영빌딩 3층)",1.0,126.97464504026038,37.56237888450304
히든싱어 노래빠,"서울특별시 중구 마른내로 167-42 (광희동1가, 지상2층)",1.0,127.00384559384258,37.565157543976554
블랙,"서울특별시 중구 수표로2길 15 (충무로3가, 지하1층)",1.0,126.98843981399341,37.5622211364338
아하미인,"서울특별시 중구 충무로 52 (을지로3가, 지상2층)",1.0,126.99001211739953,37.56576495303265
바나나,"서울특별시 중구 퇴계로31길 14 (충무로3가, 지하1층)",1.0,126.9895029425369,37.56181024868592
메디컬팀 클래식바,"서울특별시 중구 남대문로9길 40 (다동, YG빌딩 지하1층)",1.0,126.97745046020022,37.56714102908328
놀러와노래장,"서울특별시 중구 충무로 17 (충무로3가, 2층)",1.0,126.98999542428886,37.562822489683164
짱노래주점,"서울특별시 중구 수표로6길 27, 2층 (충무로3가)",1.0,126.98900101588566,37.56296777774499
야인,"서울특별시 중구 마른내로 163, 3층 (광희동1가)",1.0,127.00329971443477,37.56466795699474
폭스,"서울특별시 중구 남대문로1길 16 (북창동, 2층)",1.0,126.9747891230666,37.561781355141356
프라하,"서울특별시 중구 충무로9길 12 (을지로3가, 2층)",1.0,126.98892192558888,37.56702963244311
보물섬,"서울특별시 중구 세종대로2가길 23, 지하1층 (남대문로5가)",1.0,126.97191632316841,37.558266266897206
착한집,"서울특별시 중구 남대문로1길 25, 2층 (북창동)",1.0,126.97438892684107,37.56219351390419
디바노래클럽,"서울특별시 중구 퇴계로 421, 2층 (황학동)",1.0,127.0155228719763,37.56591789727557
하트,"서울특별시 중구 수표로6길 24 (충무로3가, 2층)",1.0,126.9887633811888,37.56276411895429
수향 노래바,"서울특별시 중구 충무로4길 5, 태창빌딩 지하1층 (초동)",1.0,126.99028343475723,37.565133759175595
구찌,"서울특별시 중구 퇴계로83길 12-16, 2층 (황학동)",1.0,127.0159637445475,37.56636520214724
찐노래,"서울특별시 중구 수표로6길 37-1, 2층 (충무로3가)",1.0,126.98962167142898,37.562904159539876
